UniqueCount	AmbigCount
0	27
0	0
0	0
0	0
156	342
0	3
0	0
7	2861
0	52
0	0
1	56
0	0
12	61
0	4
0	3
0	916
0	101
5	117
12	5847
10	2440
0	0
295	5348
2	378
0	0
0	0
1	18
56	428
0	0
61	64
96	300
0	0
1	0
39	8806
1	210
0	0
0	463
0	186
11	54
1	0
189	200
42	845
0	0
1874	1738
0	4
0	617
0	0
121	68
0	0
0	0
6	1579
6	0
255	561
8	504
0	0
1	5
33	346
1	24
3	493
0	0
0	2351
174	554
738	165
0	0
0	2
124	27
0	1
0	0
0	0
485	265
242	1510
0	0
0	0
6	1114
0	46
362	1045
0	0
6	4110
0	0
0	416
168	660
24	143
0	0
189	95
0	0
0	12
35	581
0	860
3	1611
0	0
0	646
0	0
0	0
1073	159
1	30
588	10007
39	4230
897	573
1	2593
2	1720
0	1656
64	126
0	1186
25	551
225	1283
0	0
0	0
0	0
16	129
25452	6263
0	363
1425	811
0	0
2965	3122
102	283
0	0
0	0
20	36
941	12917
39	4004
0	451
0	197
0	198
214	694
0	0
0	0
120	780
0	0
0	194
52	2780
0	23
0	271
740	740
2	371
0	13
11	128
0	0
46	3276
1	1188
0	4390
113	1632
2	54
0	0
0	0
51	676
0	0
1	2570
0	1720
4390	637
1	1
803	0
9	1644
18	845
0	0
0	0
3	12909
0	0
0	0
3	85
0	12243
5	953
7	0
0	9
114	21
468	407
3	80
0	210
425	1139
6	2698
0	774
0	1
0	0
0	1
2	145
14	564
39	479
32	184
0	0
0	1993
126	6104
0	5
0	1989
0	5
0	2
8	468
6	131
32	331
9	336
0	0
0	0
709	457
0	0
0	2395
16	1302
121	8313
0	214
0	0
0	0
4	277
0	8
0	1717
151	44
0	0
37013	3
203	0
0	0
807	523
0	0
0	78
2336	3284
1456	501
0	0
1	0
2	182
17	947
3	1
0	1226
41	189
0	0
2	1215
32	48
1	62
6	17
0	0
0	0
12	280
62	5164
0	0
240	621
0	0
0	0
110	412
1	730
1146	65299
0	0
254	1756
0	865
0	546
5	78
0	0
0	0
106	188
21	888
0	838
0	58
0	23
903	54
0	0
9789	3586
0	1
13	277
0	0
0	339
0	0
0	0
0	0
0	1049
220	129
1	77
6	2775
0	0
12	1178
0	452
1	0
40	392
3700	815
0	0
13	0
35	36
0	0
0	1
0	3
164	1017
2	535
21	774
634	4392
0	399
0	0
153	148
0	0
0	1
36	796
291	141
0	0
0	0
2376	2416
2	772
33	667
2838	1172
0	5
47	80
1	51
129	192
485	11467
0	0
73	1252
1	35
0	521
241	6043
1716	1086
0	2027
0	238
0	0
0	1
0	1
604	553
1	4377
0	1
511	106
0	340
0	735
12	1324
0	0
0	47
29	1160
0	1
0	708
6437	2604
0	0
4	1533
0	459
0	0
0	0
0	0
0	18
158	2045
21	60
9	248
277	2
194	59
4	1
553	0
0	42
28	158
0	529
0	5
0	0
68	811
217	115
170	2190
0	1948
2	3181
8	38
6	2331
5	92
0	0
21	67
0	0
236	1271
0	79
1814	310
0	154
1	756
0	0
121	165
20	1310
0	1
0	601
0	0
433	2164
117	410
0	202
0	0
157	640
0	2513
1	268
90	7483
1686	4284
0	530
0	9
357	2114
0	0
0	1548
449	10744
0	0
0	544
0	16970
0	0
898	104
0	920
0	0
0	322
0	0
91	776
0	1
77	26
10	332
1	710
46	44
0	0
24	2
0	6
4	18
19	336
7	157
288	636
0	123
501	2736
0	105127
0	8
0	1214
753	565
1	45
931	5019
28	855
301	296
0	0
0	0
0	140
0	1011
0	0
11	4243
1660	726
853	5353
0	315
88	76
1	329
151	69
0	220
0	89
0	0
0	0
7	165
3091	5276
5	32
2631	932
7	488
1	11
0	0
0	0
196	221
1	2232
0	1156
202	283
1	1
274	798
4868	5982
0	627
0	668
560	80
0	528
0	425
0	0
5	216
0	2
0	6
287	191
0	0
0	0
0	0
0	0
0	0
930	0
5	231
275	129
0	3012
0	0
7	3
1	148
5	601
0	58
13	608
3	301
498	11384
0	0
0	0
0	368
0	36
0	6460
0	0
0	1427
34	422
0	452
1	303
0	0
0	393
160	204
0	10
0	1133
0	7311
0	0
2	12
431	2224
2014	0
4	1108
0	0
83	6530
77	58
0	0
0	0
0	0
522	209
0	0
313	942
603	32
620	1034
8	577
8	292
74	649
0	322
0	3178
293	242
0	692
0	0
157	128
0	2
1476	4557
0	0
5	11
0	3
54	69
1708	0
0	422
442	106
0	1
0	33
0	0
155	210
0	74
47	2535
0	54734
843	1373
0	1423
14	140
0	0
0	56
5	358
0	1031
0	292
0	0
100	21
0	62
0	0
0	110
1	564
43	833
1	85
2	0
0	3
0	2591
135	1841
359	491
0	2
0	2
2	0
0	898
0	0
0	0
0	847
138	1344
22	79
0	410
0	0
1	18
0	0
0	3
0	0
1	0
11	1831
9	270
0	119
18	923
3	6490
0	0
243	2418
5	267
8	1916
0	0
1177	0
0	120
0	0
0	425
416	1268
0	459
0	0
2	4
108	209
0	22
9	315
3	1415
0	87
0	0
357	483
0	0
0	0
0	1544
0	0
0	378
1	322
0	386
0	0
582	2458
193	508
0	0
21	89
4	698
0	0
147	82
0	0
1	2444
0	0
100	1514
0	56
0	0
0	0
4	5505
2	1462
2025	4174
0	0
4	17
1	192
0	172
0	0
0	193
0	0
0	1
0	21
0	16
0	4
95	940
30	244
1	2310
0	45
1256	813
7	89
0	334
96	3656
4	1159
0	0
0	0
0	1056
0	1
0	0
602	187
0	417
0	255
0	16
0	0
0	0
0	325
488	1557
0	1440
1	0
1604	767
0	0
106	419
2	1201
278	477
230	2805
0	0
190	643
4	71
6	0
0	0
0	20
157	1253
0	0
0	0
22	1262
1034	787
0	0
0	0
18	229
1	0
2	95
362	1179
1	101
1	1713
94	1501
0	248
0	0
3	362
0	2046
1630	0
0	0
1	41
0	140
4	1442
140	1142
2	252
1	95
0	12
7	105
5	20
22	1141
0	13
0	732
0	1
0	2523
0	0
0	0
35	1137
0	0
0	7
0	0
0	0
208	42560
32	143
0	0
0	0
0	23
0	81
0	1688
0	0
0	777
19	805
316	280
0	1817
0	343
128	2705
5	120
0	0
3	3
1	0
10	394
2	3
0	0
135	996
177	1141
0	24
1	0
0	670
0	2
4	201
0	8714
0	12
5	3
0	4157
0	239
1	0
0	0
0	4178
0	929
0	0
360	2700
118	401
0	1832
0	229
17	245
7	289
32	0
0	4
0	0
0	0
0	22
0	1
126	202
0	0
0	0
80	407
0	3533
0	3
234	61
0	3120
0	0
0	0
0	0
0	1649
406	2
18	237
50	99
2	479
0	33
0	0
282	556
353	395
0	0
0	0
0	800
0	1
0	0
827	2934
0	15
0	0
28	561
218	2621
1	2
18	3640
15	432
134	11
105	132
0	0
0	20
539	1955
0	0
0	1
571	581
6	2012
0	0
0	1302
2078	611
0	0
0	4
277	65
2	724
0	0
1335	357
0	310
0	0
0	0
0	137
2	481
12	44
0	0
0	6
0	0
11	2065
243	4718
0	0
0	173
0	0
7	226
0	0
0	416
1	1818
0	0
0	5
0	8
0	1
0	0
0	0
0	0
58	1676
0	603
67	548
0	2176
8	999
0	647
0	4
1964	0
0	577
0	0
1	12
9	908
0	497
0	0
261	0
0	18
10	3683
3	164
0	2
0	0
0	0
389	987
0	0
1	949
0	0
311	110
459	4488
38	25
248	5
83	112
0	199
0	6
1	60
0	24
667	1049
0	0
0	264
45	572
0	0
0	0
336	917
0	0
6	2
0	0
0	1
0	0
28	430
0	0
44	146
0	0
0	417
17	977
1	0
468	440
1524	0
0	4981
1630	1221
2	316
0	0
247	317
677	956
12	652
0	0
11	2603
0	0
0	0
0	92
0	241
0	42
60	2822
12	1577
0	0
0	1439
1003	4258
0	303
6	0
3357	6479
58	397
0	14
0	162
0	786
0	0
0	5
0	0
0	37
0	0
0	0
0	9
0	125
2043	4190
0	17
0	0
1230	863
0	0
0	6
0	1
36	4169
0	0
1766	3185
0	7026
10	815
55	236
0	0
29	4367
890	0
0	161
0	0
23	779
15	41
1	8
0	0
0	4
132	3
903	0
0	213
6	2139
28	7078
7	128
0	1173
0	0
742	340
1	0
15	0
3	4
0	635
0	872
24	8
423	2221
0	0
3	632
0	2
23	3187
0	867
24	66
357	137
0	0
0	1
39	103
0	0
118	2840
320	1207
188	201
2	873
144	1
0	0
1229	993
638	356
0	0
0	0
0	0
2	969
0	1
2	43
1007	5185
24	50
36	82
0	0
20	154
0	430
0	23
8	10
0	291
347	210
37	262
0	0
5	1097
4	760
0	1605
4	266
63	2148
0	0
0	0
0	3545
0	432
27	553
0	0
0	2
0	1331
1	168
0	3
0	0
0	209
17	339
9	0
0	84
1	206
0	370
3	472
0	0
0	0
6	2717
0	0
576	379
356	651
0	0
0	97
4	936
1420	141
0	0
1	6
0	248
16	2229
345	493
0	0
2	305
0	31
412	8539
3446	436
0	122
99	821
6	0
1	351
0	248
0	16
1	0
288	1200
0	19
0	158
335	220
23	1083
3	4
6	556
0	0
6103	2698
0	0
0	1
0	10
0	0
0	0
0	220
0	1
0	0
331	348
1	42
155	346
0	0
1	7
4	3547
1	5
0	3132
542	2202
0	0
59	498
0	6050
1	569
0	2831
1	981
64	90
93	22
0	341
2	746
473	2566
2023	2047
0	619
5	63
13	38
0	337
0	0
3	2
0	899
112	1176
0	6
0	92
6	5
0	0
1909	0
0	0
7	36
382	3264
698	874
0	1026
355	8265
0	0
0	0
3	447
0	0
52	415
0	203
7	132
20	2022
0	0
0	285
5	936
0	0
0	985
0	556
0	0
91	999
0	0
0	0
0	241
0	974
30	7957
0	0
0	0
0	0
39	3414
124	295
0	0
6	4699
1	1133
52	1329
226	7938
0	157
0	0
20	1199
0	170
0	2
0	299
471	2487
2	3
3669	2448
1786	0
0	3
0	262
0	0
0	0
0	0
0	44
21	4026
81	1430
0	0
0	0
3	2931
17	369
20	402
0	0
0	0
0	0
4	532
0	25
0	0
2	10780
57	906
0	13
1008	0
318	36
89	454
0	6717
0	515
1	853
85	4064
433	0
0	6575
0	778
32	16
1349	4237
0	0
4	492
0	1
0	0
49	415
238	57
19	245
91	730
1	3240
5	520
0	32
0	0
65	4794
0	1417
0	10
0	3461
24	180
0	0
937	89
0	818
1	134
0	0
0	0
0	4
0	55
0	0
0	0
123	207
2	0
3	58
0	0
0	316
0	0
0	2749
0	0
0	0
0	0
0	0
777	1086
0	334
0	0
0	0
0	0
26	1207
0	0
0	0
79	813
716	224
10	2390
0	0
335	390
0	0
20	938
724	121
0	891
0	0
0	1188
7	606
8	1139
0	399
31	237
0	0
15	1
0	1755
0	1
0	33
0	0
0	2766
0	0
0	1261
0	0
4	5134
0	5
15	1046
0	1
185	620
0	0
0	846
54	14548
0	450
0	1
0	347
0	111
0	143
119	1010
0	25
1	71
0	0
0	211
0	1
0	276
162	165
0	0
0	0
0	249
119	1232
37	42
0	0
0	0
0	0
3	437
9	377
0	0
1	0
0	6321
1	346
1711	342
3149	2312
0	0
0	0
0	16
206	0
0	0
0	0
2	3311
0	463
0	0
0	0
0	144
407	6610
0	1
0	1
0	0
0	0
0	9
0	0
307	4960
72	453
25	4697
0	321
129	390
0	1378
1124	124
0	0
0	0
0	17
0	5
783	702
0	3
0	3357
0	0
102	1259
441	162
8	0
0	0
957	304
2	863
0	143
1	1039
0	0
0	0
1	8
0	5
0	1
2	394
314	79
11	144
0	285
0	0
1	793
0	1759
531	281
0	7
54	1470
0	0
0	62
0	0
2	4680
25	176
0	0
0	0
0	125
0	0
0	191
16	170
99	1246
0	1
1	28
0	0
0	561
0	0
14	1111
0	0
210	0
1	0
2767	14
1	0
0	89
0	0
0	0
0	2
0	223
0	30
0	242
0	0
1710	4207
16	1288
0	0
2495	305
5	312
0	662
6	5226
0	5
0	0
136	82
10	2251
23	178
0	39
145	2396
0	368
0	0
0	2500
3	7
5	83
1486	290
0	148
0	1750
625	393
0	0
0	62
0	0
0	0
22	249
0	63
0	1
97	0
121	3410
6	317
0	75
0	0
43	26
0	0
0	0
0	1
4	319
52	955
0	0
0	0
13	1
1	2103
0	0
3	800
339	0
0	0
1197	2088
199	3531
4	333
2	3175
0	1
0	0
0	421
16	4199
25	1489
10	15971
24	718
47	342
504	1019
1287	95273
35	573
0	165
0	2272
1	167
6	5682
0	1
0	3
0	0
0	0
2	49
0	0
0	0
44	0
1	7533
970	3042
29	0
0	0
133	4540
6	379
0	1466
39	0
0	0
0	2
0	70
13	0
28	395
23	360
19	23
5	291
0	0
0	1529
6108	5618
2	201
529	568
0	0
0	0
6	897
21	2516
0	0
1	3
0	31
0	645
469	3091
84	44
53	1801
0	3
28	236
5	384
2	20
0	0
0	3158
0	0
58	5
0	0
0	111
0	0
0	1
3	12698
0	0
0	0
338	172
85	5398
0	0
0	216
367	1013
0	1
3	41
0	0
1	1355
427	2951
2	1508
0	56
308	1496
0	0
0	914
54	628
0	0
815	417
0	0
95	4130
145	4306
8	389
0	12
332	1681
2	93
0	0
69	176
378	2140
12	345
3	771
0	501
0	0
6	40
0	0
0	1596
22	1195
4	5445
60	193
0	0
4	1
28	905
1794	3321
77	4840
377	2034
0	2
0	0
548	153
18	2515
0	2187
1062	2388
0	738
0	0
12	346
7	609
1	724
0	48
0	0
20	478
0	1620
0	313
0	425
0	0
1	26
1561	284
1094	862
0	613
909	312
11	2415
187	610
0	855
0	652
334	3604
1	16
0	0
0	436
0	15515
214	1260
2	241
0	0
0	0
20	548
1	41
0	472
0	89
229	376
0	586
0	43
0	0
735	15774
1600	445
438	3685
62	1779
0	0
0	164
0	578
10	0
0	617
37	1681
0	2
0	0
43	3550
0	0
0	0
0	0
0	0
20	1129
7	736
952	162
2	1618
147	785
0	2
1	35
709	205
0	4
184	475
0	10
73	2380
325	30852
2	0
0	65
68	119
0	1
0	0
44	1713
0	0
9	4169
223	601
864	192
1564	1408
0	0
157	1081
0	1455
216	23
0	0
0	1581
3	4
0	1823
4	461
93	1080
0	0
602	50
619	4302
0	702
0	973
1987	4001
602	107
139	244
2	4
6	2751
4	553
0	12
0	0
0	315
0	0
166	373
0	0
0	1278
33	0
0	2
0	1934
694	1988
24	2337
0	1
0	1728
134	448
0	0
0	17
0	0
1	0
589	9775
0	6
0	612
15	265
0	224
0	2731
605	1910
0	0
0	59
43	2424
22	1507
0	0
93	2611
0	1
0	6
2404	2221
0	0
0	0
6	26
0	1672
85	401
0	0
29	1247
320	334
0	17
0	0
2	318
16	14724
0	174
12	1053
0	1228
0	0
574	506
0	0
5	1280
19	1068
14	6
1	195
606	86
365	555
0	0
0	0
59	133
3	236
0	0
0	1454
0	0
1	5176
1	186
0	0
0	14
0	1
1914	16345
1	202
1059	677
0	0
6	1007
0	2
0	21
0	0
393	939
0	0
0	1
1862	1035
4	878
0	804
0	0
0	0
0	967
1	536
296	852
0	329
0	704
832	108
9	400
0	758
6	1047
0	5
0	0
0	1980
35	1184
16	33
1	790
1	336
34	430
536	86
217	231
0	0
0	575
126	1091
402	240
2	861
0	125
0	7138
0	35
25	168
11	236
0	895
22	47
0	984
191	144
0	181
4	74
50	649
17	1228
881	831
253	585
219	221
2	627
3	518
15	1156
0	2
3	1308
0	0
0	0
0	5
776	183
0	0
1497	3491
75	1675
0	4
602	1180
0	0
19	2821
0	293
0	0
0	0
225	3228
15	367
0	0
0	39
0	0
0	1604
79	414
0	0
3	1
6	697
5102	5306
0	0
79	884
97	127
0	21905
2	159
0	0
0	4
0	529
0	896
0	118
0	0
0	11
0	0
6	444
0	0
0	231
0	0
0	45
0	3370
0	3
0	17
6	1432
2	0
394	2489
3	107
1	56
0	617
0	0
0	0
581	2634
1	86
0	1292
0	0
0	0
18	892
0	940
2	441
28	1874
0	0
0	200
0	5
0	18
527	2200
0	101
39	410
9	1753
11	471
10	44
6	179
0	0
1	0
39	0
0	349
0	1
0	1
198	3405
359	8365
6	858
1	2005
12	3049
0	294
5029	7718
0	59
587	134
2632	122
0	0
111	952
0	599
11	14
563	179
0	332
510	1201
6	91
1	618
51	285
0	1
78	68
0	0
2	827
0	0
1499	22033
0	0
54	204
0	932
0	1330
0	0
0	258
0	0
90	14
0	0
959	1264
5	281
79	3065
255	348
0	441
116	784
20	1264
0	1488
3	0
0	125
537	1129
0	0
0	0
0	953
0	0
0	0
1364	18379
0	36
1199	3
426	763
0	0
0	0
19	0
6	3168
0	0
0	0
0	26
1	68
0	0
1	0
0	0
1	124
2	614
160	957
90	527
0	0
0	3133
395	90
21	419
281	316
0	176
0	5681
0	0
0	33
0	1197
1	0
0	0
2	0
1245	2623
117	57
74	60
0	451
3	163
0	2091
1	41
11	2192
0	0
0	782
0	2324
8	910
0	0
94	72
10	940
475	1038
157	108
2	26
0	0
6	88
0	3174
1	4479
233	4667
0	651
0	424
3	4377
1672	7505
0	1640
388	496
1294	2339
246	822
0	17
0	0
0	7
128	7141
0	2
0	1
380	49
2	625
71	3051
5	524
48	98
0	1
0	8088
129	31288
0	5
12	40
0	126
10	663
102	465
1356	694
0	0
0	0
0	1689
11	3119
0	1
2946	137
27	145
224	414
5	446
0	0
0	0
913	591
0	24
0	0
1	0
0	267
14	312
0	690
12	3097
0	734
0	0
0	0
16	299
0	2818
996	250
0	12
0	0
0	206
53	29
385	172
25	1879
2	3
4	214
1	196
382	1
0	288
0	0
117	0
0	0
7	1429
6306	7210
0	446
0	2
0	10
2	0
50	949
0	1530
0	0
0	28
0	0
13	376
0	40
468	49
53	1518
0	339
185	22
4	3535
0	363
35	693
0	1769
0	1238
26	8
0	9743
0	0
0	1845
7	23
18	471
0	0
0	1960
5	373
8	1550
12	519
0	0
0	1460
2	2
0	0
8	4
2	595
858	778
0	0
0	987
701	494
542	745
0	190
0	12
15	1234
404	1905
40	157
0	0
0	2
48	3579
3	0
48	786
11	2
0	2
295	402
0	253
33	51
1708	1610
0	1449
43	10
367	647
1	0
5	28
0	3
6	2253
33	1843
0	0
1	854
0	178
0	547
0	0
7	1416
25	44
0	0
370	455
0	0
13	884
3	495
0	2045
2667	39
0	0
0	5835
182	616
0	0
61	7169
0	2
0	102
0	0
0	0
954	0
0	0
0	3
1	883
1112	594
25	353
85	963
555	321
0	1416
3	408
95	57
0	0
0	0
817	2582
0	3079
0	0
0	0
0	634
69	343
2399	0
208	588
6	189
1	1552
0	748
1	0
192	0
0	205
333	1931
274	1468
0	0
823	0
2	20073
1685	890
458	352
4555	5805
0	0
11	4328
539	33
10	1095
1	77
0	0
152	292
4	3
0	0
0	359
0	778
0	607
0	1498
132	644
6	282
0	0
0	869
13	697
7	96
0	1796
843	51
0	905
0	695
0	0
178	24
1207	362
0	0
0	16951
5	236
0	116
4	92
0	5
0	0
0	48
0	2
0	2
2343	804
0	1
0	1
711	129
171	0
959	166
3	0
1	3229
0	0
136	1020
4	9
