UniqueCount	AmbigCount
1	1627
1	1027
76	281
0	0
828	260
6	90
0	0
0	0
0	1
0	695
71	493
31	4962
2828	2587
2	0
15	192
0	345
0	0
0	0
1	192
20	1764
0	0
0	96
35	786
1	1094
0	0
0	3
0	1
0	1
37	294
0	647
1051	0
3	101
0	1361
103	2707
0	0
0	303
16	16
0	543
971	230
3	742
287	2592
1799	0
5	1028
952	778
4129	1718
0	34
2939	38438
36	373
0	13
3	106
2	33
1	170
856	3562
0	560
0	0
5	271
0	1
0	0
501	768
1	935
0	0
426	1376
0	3079
0	329
2010	206
221	331
0	0
0	939
0	2
380	1017
102	340
0	2
0	0
2087	0
0	0
0	9
1	392
0	1601
7	0
0	0
1	0
0	0
6	1
26	1311
20	521
0	2897
1213	629
1230	26567
0	0
18	2307
0	19
0	26
0	0
2	0
0	0
153	299
0	2
0	0
10	3159
0	48
0	0
6	46
1	0
11	49
0	5
0	2
0	1020
0	123
5	140
15	6266
11	2578
0	0
288	5522
4	419
0	0
0	0
0	19
61	435
0	0
62	63
93	199
0	1
0	0
38	9320
0	222
0	0
0	415
0	242
17	69
0	1
228	166
59	797
0	0
1470	1042
0	6
0	347
0	0
101	81
0	0
0	0
4	1477
5	0
229	550
11	675
0	0
1	2
24	348
5	16
4	491
0	0
2	2493
191	575
670	132
0	0
1	0
128	35
0	0
0	0
0	0
514	312
292	1632
0	0
0	0
8	1117
0	40
387	956
0	0
4	4168
0	1
0	533
183	707
51	177
0	1
225	75
0	0
0	10
28	582
0	763
4	1697
0	0
0	503
0	0
0	1
812	123
0	22
698	10696
43	4700
881	504
1	2783
2	1884
1	1532
74	113
1	946
30	650
225	1292
0	0
0	0
0	0
19	127
24272	5785
0	348
1497	892
0	0
2895	2842
107	278
0	0
0	0
26	28
998	13732
48	4263
0	464
0	180
0	250
228	683
0	0
0	0
113	884
0	0
0	194
56	3003
0	35
0	251
666	525
1	389
0	14
9	142
0	0
30	3213
0	1312
0	4585
101	1700
2	53
0	0
0	0
73	550
0	0
1	2468
0	1648
3376	345
0	1
700	0
18	1619
28	913
0	0
0	0
1	12439
0	0
0	0
1	57
0	11749
4	836
5	0
0	7
119	12
423	373
0	64
0	193
419	1167
5	2492
0	665
0	1
0	0
0	1
0	110
8	498
42	501
27	183
0	0
0	2062
139	6133
0	3
0	1618
0	12
0	2
9	481
3	89
20	295
7	417
0	0
0	0
655	402
0	0
0	2284
22	1467
135	8364
0	280
0	0
0	0
6	256
0	3
0	1365
146	37
0	0
40379	1
255	0
0	0
791	554
0	0
0	64
2479	3117
1449	518
2	0
0	0
0	123
24	1096
8	3
0	1122
42	181
0	0
5	1126
23	39
1	53
9	32
0	0
0	0
10	304
79	5880
0	0
288	648
0	0
0	0
90	368
0	666
1310	75431
0	2
255	1685
0	597
0	552
2	88
0	0
0	0
65	123
14	937
0	894
0	43
0	11
731	31
0	0
9319	2808
0	0
15	302
0	0
0	353
0	0
0	0
0	0
0	1092
257	146
0	87
13	2982
0	0
16	1198
0	459
0	0
21	335
2692	429
0	0
9	1
21	23
3	0
0	0
0	0
172	1041
1	563
25	801
614	4601
0	441
0	0
181	153
0	0
0	0
17	779
303	160
0	0
0	0
2335	2436
0	840
18	621
2532	897
0	1
54	130
1	32
91	136
499	11341
0	0
56	1082
0	23
0	503
208	5651
1593	796
0	1515
0	251
0	1
0	2
0	0
378	441
1	3340
0	0
495	79
0	306
0	661
6	1140
0	0
0	77
23	1006
0	2
2	653
6143	2383
0	0
8	1407
1	499
0	0
0	1
0	0
0	22
179	2215
23	48
11	280
253	2
233	73
4	2
584	0
0	74
21	97
1	546
0	6
0	1
74	709
220	134
221	2191
0	1706
0	3241
4	50
2	2527
0	113
0	1
28	64
0	0
281	1270
0	95
1403	171
1	97
3	796
0	1
111	182
23	1137
0	1
0	591
0	1
331	1825
130	447
0	220
0	0
171	511
0	1643
1	205
115	8641
1818	4901
0	490
0	6
387	1872
0	0
0	1718
398	10234
0	0
3	607
0	18845
0	0
884	104
0	840
0	0
0	380
0	0
100	814
0	0
91	33
1	185
1	814
43	47
0	0
25	2
0	9
2	38
17	297
6	167
323	607
0	98
398	2122
0	105218
0	2
0	1183
508	337
0	42
981	5396
24	676
284	290
0	0
0	0
0	115
0	988
0	0
6	4510
1618	724
988	5547
0	276
83	46
1	324
160	81
0	182
0	91
0	1
0	0
9	149
3801	5972
5	27
2838	1129
11	531
0	14
0	0
0	0
190	148
1	2073
0	1303
201	280
0	1
303	850
5097	6137
0	729
0	694
547	82
1	518
0	392
0	0
5	219
0	0
0	2
283	152
0	0
0	0
0	0
0	0
0	1
856	0
3	214
295	178
0	3291
0	0
5	2
0	132
10	610
0	53
10	613
2	314
408	12380
0	0
0	0
0	345
0	37
0	6055
0	0
0	1105
19	346
0	404
0	190
0	0
0	446
131	165
0	11
0	833
0	8493
0	0
3	7
351	1952
2001	0
0	1280
0	0
104	7503
93	48
0	0
0	0
0	0
484	168
0	0
357	1060
471	19
627	1043
3	497
12	291
61	578
0	205
0	2858
351	299
0	692
0	2
187	99
0	3
1756	4666
0	0
9	6
0	6
43	82
1507	1
0	407
458	82
0	4
0	8
0	0
162	200
0	82
40	2502
0	61949
732	1139
0	1462
25	131
0	0
0	45
2	405
0	1046
0	259
0	0
86	18
0	58
0	0
0	126
0	522
52	680
2	58
0	0
0	0
1	2279
137	2020
433	585
0	0
0	3
6	1
0	947
0	0
0	0
1	822
155	1493
39	97
0	385
0	0
0	30
0	0
0	2
0	0
1	0
16	2020
10	298
0	73
48	939
7	6971
0	0
258	2595
1	323
14	1729
0	1
1349	0
0	136
0	0
0	390
452	1447
0	442
0	0
2	2
185	256
0	16
5	353
7	1586
0	83
0	0
367	476
0	0
0	0
0	1147
0	0
0	391
0	163
0	445
0	0
748	2511
260	568
0	0
27	86
8	651
0	0
111	68
0	1
2	2168
0	0
81	1572
0	44
0	0
0	0
10	4619
4	1544
2215	3322
0	0
7	14
0	222
0	143
0	0
1	128
0	0
0	0
0	16
0	23
0	5
98	907
33	293
0	2291
0	68
1290	704
5	74
0	347
107	3756
1	1017
0	0
0	0
1	1108
0	3
0	0
549	144
0	448
0	240
0	12
0	0
0	0
0	315
459	1555
2	1476
1	0
1694	814
2	0
83	411
5	1135
357	496
133	2282
0	0
174	675
6	61
2	0
0	0
0	33
132	1218
0	0
0	0
24	1251
964	703
0	0
0	0
12	203
0	0
7	85
373	1342
1	132
3	1734
90	1478
0	234
0	0
0	239
1	2228
1314	0
0	0
6	32
0	146
1	1469
118	1081
3	269
0	101
0	16
6	94
8	18
33	1244
0	19
0	727
0	2
0	2522
0	0
0	0
41	1265
0	0
0	6
0	0
0	0
131	35481
39	131
0	0
0	0
1	23
0	66
0	1648
0	0
0	865
17	850
305	210
2	2182
0	339
163	2961
15	124
0	0
2	0
0	0
12	369
1	7
0	0
146	1012
214	1247
0	32
0	0
0	578
0	0
4	177
0	7339
0	17
7	1
0	4201
0	222
2	0
0	0
0	4266
0	890
1	0
347	2924
119	372
0	1774
0	257
24	329
5	253
26	0
0	3
0	0
0	0
0	18
0	0
134	210
0	0
0	0
87	393
0	3251
0	3
237	45
0	3146
0	0
1	0
0	0
0	1831
394	4
15	305
50	122
2	573
0	30
0	0
256	502
259	345
0	0
0	0
0	651
0	4
0	0
808	3059
0	23
0	1
30	562
264	2866
0	0
9	4071
9	490
137	13
102	126
0	0
0	21
413	1890
0	0
0	0
522	433
11	2332
0	0
0	1001
1735	362
0	0
0	3
326	72
1	603
0	0
1406	364
0	315
0	0
1	0
0	162
3	520
19	39
0	0
0	0
0	0
7	2206
252	5021
0	0
0	151
0	0
6	235
0	0
0	438
0	2010
0	0
1	2
0	14
0	2
0	0
0	0
0	0
89	1873
0	590
80	493
0	2256
14	959
1	588
2	8
1894	0
0	556
0	0
0	26
1	1075
0	621
0	0
267	0
0	10
10	3712
2	185
0	3
0	0
0	0
294	840
0	0
1	973
0	0
348	114
456	4265
32	37
205	9
73	92
0	246
0	4
0	61
0	8
643	777
0	0
0	273
26	603
0	1
0	0
256	856
0	0
3	1
0	0
0	3
0	0
44	449
0	0
48	140
0	1
0	371
19	1156
1	0
478	353
1694	0
0	5405
1658	1231
8	410
0	0
265	303
729	860
6	626
0	0
11	2658
0	0
0	0
0	109
0	235
0	45
55	3176
2	1490
0	0
0	1484
986	4029
0	328
4	0
3854	7112
64	391
0	15
0	113
0	843
0	0
0	3
0	0
0	51
0	0
0	0
0	21
0	90
2144	4418
0	9
0	0
1313	945
0	1
0	8
0	1
23	4390
0	0
1762	3252
0	7378
6	877
42	220
0	0
40	4800
816	0
0	111
0	0
16	716
14	48
1	3
0	0
0	3
163	1
688	0
0	246
19	1858
24	7368
3	150
0	915
0	0
667	285
1	0
11	0
6	7
0	640
0	908
24	9
511	2395
0	0
8	694
0	0
12	3248
0	1000
19	85
374	138
0	0
0	1
29	110
0	0
153	2178
348	902
153	221
3	919
123	0
0	0
1065	705
621	276
1	0
3	0
0	0
5	985
0	0
1	40
1039	5494
12	57
48	62
0	0
28	137
0	458
0	20
11	8
1	269
342	170
43	306
0	0
6	1026
6	958
0	1534
11	291
49	2085
0	1
0	0
0	3216
0	513
26	401
0	0
0	0
0	757
0	210
0	1
0	2
0	241
24	416
14	1
0	98
1	193
0	416
1	481
0	0
0	0
1	2810
0	1
577	400
351	606
0	0
2	111
3	894
1365	112
0	1
1	13
0	262
16	2109
341	496
0	0
0	280
0	31
522	9835
2985	224
0	103
110	1008
2	0
1	444
0	230
0	12
2	0
271	769
0	8
0	170
277	258
22	1037
2	2
5	611
0	0
5843	2492
0	3
0	1
0	8
1	0
0	0
0	175
0	2
0	0
400	384
0	39
132	332
0	0
1	7
2	3491
1	9
1	3301
532	2415
1	0
47	608
1	6171
1	654
1	2924
2	1035
74	93
86	19
0	380
3	945
519	2516
1801	1739
0	563
6	61
17	41
0	336
0	0
3	11
0	856
140	1040
0	8
0	99
10	1
0	0
1803	0
0	0
3	46
490	2879
754	1049
0	826
375	7395
0	0
0	0
0	396
0	1
60	432
0	236
4	141
20	2136
0	0
0	168
1	975
0	0
1	969
0	539
0	0
123	1026
0	0
0	0
1	228
0	1059
19	7331
0	0
0	0
0	0
24	3689
124	351
0	0
0	4540
0	991
54	1356
269	8319
1	171
0	0
17	1142
0	207
0	2
0	226
556	2526
0	2
3623	2513
1466	0
0	7
0	275
0	0
0	0
0	0
0	29
33	4189
86	1346
0	0
0	0
3	2337
11	278
22	350
0	0
0	0
0	0
4	483
0	29
0	0
3	11362
30	863
0	15
776	0
313	32
99	404
0	6362
0	614
0	932
82	3774
502	0
0	6467
0	790
29	26
1288	4527
0	0
3	349
0	0
0	0
43	427
284	44
15	211
129	675
0	3263
8	544
0	51
0	0
35	4070
0	1210
0	4
0	3387
34	157
0	0
820	79
2	983
1	129
0	0
0	1
0	2
0	38
0	0
0	0
126	233
3	5
6	71
0	0
0	358
3	0
0	3083
0	0
0	0
0	0
0	0
704	654
0	347
0	0
0	1
0	0
23	961
0	0
0	0
73	874
652	179
10	2393
0	0
311	302
0	0
17	797
709	127
0	1017
0	0
0	1385
7	668
3	872
0	402
37	146
0	0
15	0
1	1735
0	1
0	28
0	0
0	2972
0	0
0	933
0	0
3	4683
0	2
8	1010
0	0
172	695
0	0
0	871
66	16067
0	532
1	2
0	279
0	106
0	122
155	875
1	13
1	48
0	0
0	252
0	0
0	341
128	169
0	0
0	0
0	256
108	1094
32	60
0	0
0	0
1	0
1	391
0	421
0	0
4	1
0	6002
2	320
1608	295
3316	2139
1	0
0	0
0	9
236	2
0	0
0	0
7	3764
0	402
0	0
0	0
0	116
397	6648
1	1
0	0
0	0
0	0
0	10
0	0
302	5050
20	389
19	4767
0	337
133	336
0	1139
859	85
0	0
0	0
0	30
0	0
900	721
0	5
0	3325
0	0
85	1201
405	128
12	0
1	0
902	229
2	1069
0	159
0	1205
4	0
0	0
0	7
0	2
0	0
8	454
323	71
7	127
0	362
0	0
0	912
0	1447
564	212
0	5
72	1378
0	0
0	72
0	0
5	5015
23	200
0	0
0	4
0	100
0	0
0	228
28	171
79	1238
0	0
0	23
0	0
0	597
0	0
14	984
0	0
207	0
2	0
2566	17
1	0
1	99
0	0
0	1
0	0
0	227
0	27
0	215
0	0
2005	4490
20	1172
0	0
2564	327
8	313
0	629
7	4737
0	4
0	0
121	76
10	2479
32	230
0	27
111	2151
0	463
0	0
0	2496
4	7
3	109
1679	283
0	151
1	1813
572	279
0	0
0	65
0	2
0	0
39	260
0	42
0	0
84	0
135	2884
13	368
0	92
0	0
44	18
0	0
0	1
0	0
0	360
82	838
0	0
0	0
16	6
0	2172
0	0
4	766
270	0
0	0
1199	2193
219	3605
13	325
7	3288
0	2
0	0
0	405
18	4637
48	1780
14	17638
19	847
34	321
446	1153
1593	110987
33	594
0	140
0	2507
1	121
10	5776
0	0
0	2
0	0
0	0
1	66
0	0
0	0
43	0
1	6816
1154	3046
37	0
0	0
85	3657
2	229
0	1359
35	0
0	0
0	0
0	70
11	0
22	430
33	420
24	24
2	296
0	0
0	1253
6375	5467
0	187
550	507
0	0
0	0
3	983
15	2527
1	1
1	1
1	40
0	501
394	2877
90	26
47	1489
0	0
19	197
0	466
1	18
0	0
0	3262
0	0
70	9
0	0
0	124
0	0
0	0
7	13715
0	0
0	0
325	104
66	5373
0	0
0	229
388	1166
0	0
2	55
0	0
0	1123
443	2694
2	1448
0	39
375	1669
0	0
0	888
38	490
0	0
679	257
0	0
118	4700
160	4114
6	424
0	16
350	931
5	112
0	0
41	146
433	1911
6	214
0	749
0	439
0	0
1	15
0	0
0	1485
15	1041
3	5551
42	192
0	0
6	1
24	755
1730	2876
80	4958
454	2255
0	3
0	0
426	120
19	2552
0	1726
1001	2115
0	639
0	2
12	350
12	592
0	595
0	31
0	0
18	477
4	1681
0	215
0	349
0	0
5	20
1600	319
1243	781
0	580
939	274
13	2824
238	584
0	849
0	693
400	3054
5	14
0	0
0	496
0	13829
189	1089
6	225
0	0
0	0
28	535
0	32
0	376
0	69
257	385
0	361
0	57
0	0
565	15132
1507	376
452	3248
63	1473
0	0
0	158
2	564
6	0
0	516
31	1496
0	2
0	0
32	3041
0	0
0	0
0	0
0	0
11	837
3	683
1036	166
2	1460
168	782
0	8
4	32
694	161
0	0
210	365
0	15
84	2367
296	30760
0	0
0	58
54	71
0	0
0	0
43	1921
0	0
13	4347
209	506
941	151
1626	1154
0	0
204	823
0	1143
190	16
0	0
0	1453
3	0
1	1641
7	433
104	762
0	0
569	36
576	4422
0	683
0	1011
2070	4365
482	84
108	190
0	3
4	3115
0	530
0	18
0	1
0	227
0	0
177	297
0	0
0	1037
30	0
0	3
0	2067
678	1659
32	1969
0	0
0	1561
130	394
0	0
0	16
0	0
1	0
760	8952
0	12
0	478
22	236
0	242
0	1826
641	1461
0	0
0	42
29	2497
10	1230
0	1
125	2814
0	0
0	2
2424	1983
0	0
0	0
5	22
0	1181
66	395
0	0
15	1223
333	245
0	34
1	0
0	241
23	14442
0	220
9	1134
0	1213
0	1
576	407
0	0
2	1349
25	988
16	7
2	239
516	65
419	567
0	0
0	0
39	73
4	184
0	0
0	1465
0	0
1	4617
0	162
0	0
0	15
0	4
1711	16448
5	132
774	558
0	0
5	1077
0	2
3	28
0	0
377	938
0	0
0	0
2044	1006
8	825
0	733
0	0
0	0
0	814
5	577
249	595
0	331
0	722
690	51
5	314
0	504
2	1111
1	1
0	0
0	1675
47	1378
38	16
0	779
1	290
32	450
488	74
204	192
0	0
0	464
119	1068
498	232
2	625
0	137
0	8140
0	44
18	134
9	204
0	974
32	60
0	1022
207	102
0	201
1	86
56	409
18	958
741	516
198	691
213	139
4	719
2	381
7	1087
0	1
13	1230
0	0
0	0
0	3
808	197
0	0
1551	3915
74	1853
0	3
511	880
0	0
17	2573
4	293
0	0
0	0
240	3264
12	446
0	3
0	26
1	1
0	1828
64	434
0	0
1	0
6	669
5225	5031
0	0
63	760
68	143
0	20047
8	151
0	0
0	6
2	411
1	777
0	124
0	0
0	21
0	0
11	451
0	0
0	178
0	0
0	34
0	3030
1	4
1	10
5	1443
2	0
458	2703
1	50
1	55
0	517
0	0
0	0
647	2678
0	64
0	1055
0	0
0	1
9	818
0	1040
1	466
23	1733
0	0
0	223
1	10
0	19
387	2021
1	114
30	289
23	2009
11	556
17	31
2	177
0	0
1	4
26	0
0	363
4	0
0	0
198	3508
292	7759
11	950
1	1975
6	2590
0	293
5023	5815
0	54
669	150
2303	78
0	0
120	746
0	547
16	16
477	165
0	338
352	1095
7	83
1	626
56	277
1	1
62	31
0	0
0	836
0	1
1562	23682
0	0
62	271
1	914
0	1383
0	0
0	215
0	0
90	12
0	0
949	1194
1	313
90	2932
245	453
0	437
77	543
28	1241
0	1325
3	0
0	129
486	770
0	0
0	0
0	740
0	0
0	0
1416	18060
0	41
877	3
475	731
0	0
0	0
25	1
6	3493
0	0
0	0
2	27
2	78
0	0
0	0
0	0
2	140
1	669
141	929
96	481
0	0
0	2869
371	83
8	409
345	311
0	181
0	5802
0	0
0	45
0	1208
0	1
0	0
0	1
1227	2024
99	86
66	66
1	393
2	114
0	1829
0	47
8	1963
0	0
1	781
0	2330
15	927
0	0
86	46
10	1109
406	727
167	98
0	31
0	0
7	82
0	3325
3	4413
177	4359
0	647
0	417
3	4170
1558	7434
0	1360
357	383
1369	2399
271	729
0	17
0	0
0	3
153	7065
0	0
0	4
373	51
0	544
57	2530
6	528
58	103
0	3
1	7566
151	34931
0	2
5	52
0	126
6	585
133	555
1189	548
0	2
0	0
0	1698
2	2298
2	2
2521	112
28	169
173	294
2	392
1	0
0	0
867	424
0	22
0	0
0	0
0	258
11	282
0	585
15	2573
1	789
0	0
0	0
5	274
0	2860
874	157
0	15
2	0
0	226
58	21
295	137
28	2016
2	7
6	232
1	161
322	0
0	259
0	0
165	0
0	0
1	1344
6806	7926
0	314
0	0
0	3
0	0
58	947
1	971
0	0
0	24
0	1
18	371
0	43
394	37
44	1637
0	198
209	11
6	3238
0	266
41	772
0	1746
0	1149
27	12
0	10802
0	0
3	2001
2	24
10	478
1	3
0	1507
1	334
8	1671
8	608
0	0
0	1086
4	1
0	0
0	2
3	615
780	641
0	0
0	857
613	382
564	802
0	203
0	10
7	1220
395	1773
33	117
0	0
0	6
42	3431
1	0
50	744
13	4
0	0
314	364
0	227
21	35
1750	1320
0	1239
34	14
263	621
0	0
2	28
0	1
5	2143
31	2043
0	0
3	744
0	122
0	610
0	0
2	1063
31	59
0	0
384	381
0	1
10	951
2	456
0	1986
2177	25
0	0
0	4534
171	711
0	0
76	8115
0	0
0	106
0	0
0	0
1082	0
0	0
0	0
0	893
1013	579
10	258
62	1042
607	391
0	1501
7	434
70	60
0	0
0	0
949	2253
2	2816
0	0
0	0
0	646
62	376
2354	0
210	535
2	204
0	1723
0	628
4	0
184	0
0	219
299	1681
330	1149
0	0
856	0
0	22197
1483	520
406	201
3754	3824
0	0
11	4613
564	20
3	933
0	85
0	0
118	280
1	2
1	1
0	285
0	696
0	688
0	1534
110	542
3	203
0	0
0	934
9	674
8	65
0	1592
750	40
0	667
0	517
0	0
132	28
1193	301
0	1
0	16277
4	234
0	131
3	99
0	6
0	0
0	50
0	7
0	0
2254	710
0	1
0	1
631	93
177	0
974	149
1	2
0	3133
0	0
147	666
6	4
0	0
0	0
0	3
307	3510
0	0
