UniqueCount	AmbigCount
4	2837
8	613
0	9858
0	0
0	1918
1569	467
0	0
107	37503
5	759
71	1134
1482	2127
3	2331
0	1
0	0
4	12
0	1
209	671
0	0
0	0
290	661
0	2
0	0
0	27
95	257
67	1484
0	1
0	0
0	0
0	5
0	0
0	8103
2	2279
556	357
0	30363
1951	1052
370	0
1260	887
0	0
158	639
904	26441
0	0
0	0
7	1778
0	0
0	3
0	0
0	55
0	885
0	23
0	6334
665	448
0	2
142	2093
0	0
9	443
17	138
1	22316
0	51
0	0
6	211
538	557
5710	0
0	0
20	132
163	153
0	2
0	0
0	2
27	1468
39	234
1	242
124	753
3905	948
0	2040
7	2505
9	533
51	2010
440	1449
114	2049
4	625
1	903
0	0
0	38
0	672
1913	1953
2	638
47	871
155	436
70	1598
2	258
14	371
0	1542
0	7219
0	800
0	0
1381	277
0	913
0	0
729	119701
0	1
0	0
0	83
1	2
5	2044
0	0
0	0
0	1096
32	1509
0	2
0	0
83	438
0	18
0	5
26	692
0	972
0	1991
0	0
0	378
2	470
0	1233
28	169
0	212
0	772
0	19
65	8635
0	0
15	1191
0	4329
0	5
0	2725
0	0
0	0
860	1697
149	1920
0	0
0	66
0	0
197	232
2	198
88	282
0	1
0	0
0	0
835	74
0	0
0	0
0	0
10	205
0	1605
0	0
43	15660
0	0
1	18
317	1
122	662
16	2322
10	0
0	0
0	1
0	265
9	2002
0	0
13	758
0	0
52	343
0	0
2	1056
0	0
2	4
4	15
1	0
0	132
1143	0
2	9
717	2364
0	0
0	0
1542	3235
3	0
0	301
1	612
638	448
0	0
216	204
0	62
3	1387
0	0
0	0
840	809
1	2898
0	0
0	0
0	150
0	240
0	0
40	15
0	0
0	0
0	16
0	0
0	0
20	2362
2	2
227	2241
139	931
0	0
112	227
6	0
6	2616
24	94
63	15665
0	0
15	8
0	576
1	0
800	451
44	888
0	0
18	196
27	1141
7241	2086
0	7
177	48
31	456
0	0
0	0
0	8
366	419
308	925
0	634
346	1236
65	738
242	890
47	107
2	747
1	398
69	192
0	48
1071	101
31	109
74	69
0	0
0	866
16	2906
6	39
384	746
12	3850
12	267
444	94
0	4107
0	826
2	55
0	1
82	1
49	38
0	1
0	0
923	2545
1801	1052
260	3387
13	374
7744	1762
24	757
0	1809
36	2066
4	113507
0	3094
2	836
180	559
0	34
0	248
0	0
0	4
0	1
1	886
195	278
0	0
0	1032
9	525
2	1380
481	356
0	1862
0	1
0	0
769	1183
0	766
8	248
0	79
0	1901
0	757
98	1825
0	0
110	759
1075	1519
2	246
0	21
0	938
168	92
89	7347
4	1
0	1
0	0
0	223
0	0
364	2683
8	129
2	0
0	0
51	2465
0	0
0	23
0	0
0	35
0	0
248	3887
36	2960
2	1
0	2
0	2
0	0
229	503
9	613
0	2426
0	60
8	3597
0	13
1	2
1924	1794
14431	1197
0	0
0	0
0	98
31	1674
3438	0
0	0
0	35
4569	6802
2	419
0	2176
552	4165
33	258
0	0
2000	714
59	237
0	0
3	1
120	7923
1	436
3	2014
1	4
0	335
12	309
18	595
0	0
241	293
0	4
0	504
453	1039
26	0
0	2046
0	674
11	4027
131	5395
25	533
0	2956
1	739
3	1
0	0
21	529
8	1712
43	1411
12	89
2	52
0	0
0	0
0	0
1	4895
0	0
45	5815
355	3629
0	0
50	56
8	467
23	224
3	1090
0	805
66	5166
0	0
43	487
0	1301
0	0
0	0
198	2539
278	170
25	676
0	519
1510	0
0	0
2	1
0	0
3	1
1030	398
34	401
0	0
0	336
0	0
1	1
156	112
0	0
0	1920
1	422
0	3
456	384
1	0
0	3380
7	404
0	0
94	22384
181	252
25	1695
0	804
2	3
0	3
378	1523
9017	9918
0	219
2	7
12	80
0	0
49	2455
0	1223
36	112
0	1751
0	2625
2	976
15	4131
93	13893
47	323
17	992
27	872
122	5
325	490
0	0
0	299
435	617
0	285
335	2763
4706	7359
1	1
1	68
1	4
884	1015
0	1
341	4147
3	52
62	6564
0	0
0	0
60	322
48	3930
244	1330
0	859
0	0
0	109
69	26177
0	13
33	414
3	757
0	4
0	1157
2	8
0	0
0	0
10	226
24	2535
23	2656
0	33
237	385
0	12
9	1931
0	302
0	2
37	1005
0	5
702	3397
11	506
18	202
0	5
10	41017
0	0
3457	4416
0	0
135	5328
0	0
0	6033
0	0
0	0
2	0
0	1929
0	1235
81	322
0	1
1018	359
10	161
0	0
0	0
0	2
2	938
52	648
34	5240
3477	3123
0	0
45	376
0	423
0	0
0	0
1	190
33	2062
0	0
0	117
24	859
0	1808
0	1
0	1
0	1
1	0
56	457
0	842
1162	0
0	102
0	1512
132	3560
0	0
0	353
13	34
0	640
1050	248
2	783
413	3244
1839	0
3	903
774	921
4541	2038
1	50
3097	42822
30	495
0	13
6	109
4	25
1	229
648	3493
0	602
0	0
16	225
3	13
0	0
601	836
1	1050
2	0
518	1795
0	3646
0	255
2027	198
179	236
0	0
2	1260
2	0
317	992
69	272
2	4
0	0
2333	0
1	0
0	6
3	456
0	1492
10	0
0	0
5	0
0	0
25	19
29	1383
42	666
3	3056
1037	528
1285	33880
0	0
12	3191
0	19
0	21
0	0
1	0
0	0
214	423
0	1
0	0
10	3889
0	33
0	0
2	45
3	0
9	60
0	8
1	5
0	1195
0	183
5	120
13	5934
10	2836
0	0
373	6761
4	472
0	0
0	0
0	18
81	474
0	0
103	73
101	325
0	0
2	0
51	10254
1	265
0	0
0	519
0	228
19	61
2	0
201	204
64	847
0	0
1522	1628
0	5
0	519
0	0
81	68
0	0
0	0
9	1625
9	0
312	702
9	781
0	0
0	5
28	381
2	8
1	629
0	3
2	2344
216	702
702	132
0	0
1	3
197	53
0	0
0	0
0	0
872	616
289	1635
0	0
0	0
4	922
0	26
349	1192
0	0
2	3389
0	1
1	733
190	690
41	208
0	0
254	85
0	0
0	20
20	632
0	873
0	1838
0	0
0	653
0	0
0	0
926	144
1	81
726	10846
51	4603
1224	724
3	2743
4	2007
0	1555
68	129
0	1617
48	809
243	1264
0	1
0	0
0	0
19	134
20267	5189
0	491
1793	1116
0	0
2349	2568
103	245
0	0
0	0
31	57
1631	21649
79	5259
0	569
0	229
0	325
183	742
0	0
0	0
92	880
0	0
1	325
51	3546
0	34
0	344
788	889
2	397
0	21
10	301
0	0
37	4478
1	1429
0	5918
117	1884
2	100
0	0
0	0
51	799
0	0
1	1953
0	1936
4451	742
0	2
911	0
14	1864
30	1154
0	1
0	0
7	14560
0	0
0	0
7	285
0	13658
5	989
8	0
1	9
177	38
502	487
2	68
0	361
487	1375
6	3056
0	919
0	1
0	0
0	4
1	127
20	867
66	708
28	169
0	0
0	2341
153	6086
0	1
0	1818
0	14
0	2
9	605
7	108
31	406
8	405
0	6
1	0
701	470
0	0
0	3067
29	1913
191	7739
0	371
0	0
0	0
3	296
0	6
0	1457
122	40
0	0
44345	8
352	0
0	0
949	648
0	0
0	86
2208	4023
1695	615
5	0
0	0
2	213
40	1567
4	5
0	1158
52	214
0	1
4	1320
17	69
3	58
15	35
0	0
0	0
8	243
70	6454
0	0
313	756
0	0
0	0
204	604
11	934
1175	83576
0	1
227	1502
0	586
0	679
4	70
0	0
0	0
119	291
16	734
0	810
0	82
0	17
952	88
0	0
10606	4665
0	0
11	331
0	0
0	456
0	0
0	1
0	0
0	1063
281	176
0	173
12	3329
0	0
17	1334
1	400
0	0
50	381
3254	676
0	0
10	3
52	59
2	0
0	0
0	1
93	626
1	616
12	431
557	4546
0	621
0	0
202	189
0	0
0	6
30	703
328	182
0	0
0	0
2406	2682
5	843
21	548
2285	1010
0	4
57	91
1	63
77	116
484	10976
0	1
64	1202
1	34
0	716
242	6583
1842	1180
0	2254
0	179
0	7
0	2
0	1
446	576
7	4011
0	0
759	133
0	347
1	716
14	1820
0	0
0	54
28	1421
0	2
0	551
7736	3048
0	0
10	1816
0	438
0	0
0	1
0	5
0	22
221	2474
20	42
14	349
236	1
209	80
5	2
695	0
0	84
22	92
0	764
0	10
0	0
41	692
232	113
214	2451
0	1567
3	3812
2	37
7	2622
0	106
0	1
22	96
0	3
339	1498
0	110
1717	322
0	95
7	852
0	0
152	147
13	993
0	0
0	593
0	0
386	2157
177	425
0	253
0	0
151	665
0	2514
2	271
144	11109
2244	5460
0	701
0	4
292	2241
0	0
0	2279
485	11055
0	0
0	778
0	21821
0	1
927	114
0	1066
0	0
0	305
0	0
106	963
3	2
102	47
7	240
0	1149
45	77
0	0
18	2
0	5
3	44
17	238
11	154
311	817
0	120
455	2652
0	144960
0	9
0	1121
771	645
4	59
1156	6847
27	940
283	274
0	0
0	0
0	117
0	1119
0	0
6	4315
1492	672
1161	6445
0	519
100	76
0	348
148	63
0	209
1	132
0	0
1	0
5	131
6039	10305
12	71
3236	1450
6	630
0	21
0	0
0	0
206	221
2	2365
0	1408
228	383
4	2
361	1039
6179	7035
0	503
0	812
538	108
0	708
0	509
0	0
3	299
0	1
0	5
676	366
0	0
0	0
0	3
0	0
0	0
659	0
0	294
401	265
0	3618
0	0
4	0
0	111
4	652
0	66
6	584
0	343
611	14569
0	0
0	1
0	287
0	34
0	6680
0	0
0	934
25	373
0	433
0	199
0	0
0	613
120	266
0	7
2	1588
0	9812
0	0
2	16
420	2415
2580	0
2	1483
0	0
103	10317
98	56
0	0
0	0
0	0
596	249
0	0
482	1476
584	53
612	1124
15	605
18	488
101	789
0	233
0	3106
377	286
0	1095
0	2
152	112
0	2
1591	4982
0	0
12	10
0	5
40	89
2188	2
0	286
442	103
1	2
0	25
0	0
156	257
0	111
63	3158
0	80243
782	1558
0	1628
31	149
0	1
1	53
2	575
0	920
0	526
0	0
155	36
0	64
0	0
0	140
1	738
54	897
4	137
0	0
0	0
0	2542
143	2305
531	633
0	0
0	2
4	0
0	955
0	0
0	0
0	1025
154	1601
40	204
0	490
0	0
0	38
0	0
0	3
0	0
0	1
18	1937
27	563
0	104
50	1303
3	4148
0	0
278	3020
1	361
17	2059
0	0
827	0
0	157
0	0
0	547
431	1460
0	479
0	0
1	6
151	325
0	46
11	508
7	2039
0	78
0	0
481	650
0	0
0	0
0	1163
0	0
0	398
1	222
0	656
0	0
719	2676
290	751
0	0
14	108
2	584
0	0
187	122
0	0
0	3172
0	0
123	1965
0	95
0	0
0	0
10	5675
5	1776
2124	4650
0	0
9	39
4	396
0	130
0	0
2	305
0	0
0	0
0	14
0	21
0	2
77	916
36	352
0	2998
0	99
2069	1312
3	97
0	351
99	3861
6	1435
0	0
0	1
2	1279
0	2
0	0
548	216
1	415
1	222
0	11
0	0
0	0
1	411
503	1807
0	2034
0	2
2052	921
6	0
81	445
7	1473
647	1017
268	2650
0	2
383	1243
5	92
3	0
0	0
0	33
175	1353
0	0
0	0
23	1256
805	659
0	0
0	0
9	225
1	1
9	119
432	1317
1	108
4	2112
128	1475
0	282
0	0
1	370
1	2627
1437	0
0	3
11	50
0	280
4	2122
125	1296
4	442
0	135
0	15
4	62
12	38
24	1245
0	15
0	1228
0	1
0	2923
0	0
0	0
38	1509
0	0
0	17
0	0
0	0
207	41968
32	160
0	0
0	0
3	45
0	132
0	1586
0	0
0	573
13	780
312	348
4	2540
0	714
212	3404
17	151
0	1
67	46
1	0
15	482
3	14
0	0
186	1182
210	1193
0	22
0	1
0	737
0	2
9	647
0	12806
0	32
12	4
0	5635
0	176
2	1
0	0
0	5384
0	1120
0	0
384	3181
132	456
0	1568
0	349
36	334
3	254
29	0
0	2
0	0
0	0
0	23
1	1
114	283
0	0
0	0
128	483
0	4368
0	0
150	39
0	3605
0	0
1	0
0	0
0	2142
398	5
16	280
119	194
2	646
0	32
0	0
260	531
261	477
0	0
0	0
0	904
0	6
1	0
905	3318
1	31
0	0
25	424
238	2790
3	1
16	4231
14	554
197	18
131	183
0	0
0	93
598	2233
0	0
0	2
654	642
5	2667
0	0
0	1409
2009	612
1	0
0	1
408	101
4	687
0	0
1491	394
0	340
0	2
1	0
0	209
8	800
10	37
0	0
0	1
0	0
10	2188
305	6056
0	0
0	184
0	0
2	202
0	0
0	396
0	2867
0	0
0	1
0	13
0	2
0	0
0	0
3	0
109	2192
0	901
40	323
2	3105
10	1082
1	631
1	8
2156	0
0	670
0	0
3	115
8	1589
0	708
0	0
269	3
0	22
10	3928
5	153
0	15
0	0
0	0
404	971
0	0
3	1013
0	0
326	107
373	4261
59	34
291	12
130	169
0	275
0	5
1	81
0	8
591	1017
0	0
0	347
41	878
0	0
0	0
284	1156
0	0
14	10
0	0
0	0
0	0
47	558
0	0
32	130
0	0
0	385
28	1334
3	0
421	402
2092	0
0	6343
1793	1437
5	456
0	0
300	371
691	1267
18	808
0	0
9	2742
0	0
0	0
0	117
0	327
2	66
58	3862
4	1299
0	0
0	1255
974	4562
0	310
0	0
5231	10214
53	374
0	50
0	175
0	792
0	0
0	6
2	0
0	39
0	1
0	0
0	11
0	95
2217	4910
0	36
0	0
1653	1400
0	2
0	8
0	4
50	5546
0	0
1882	4079
0	6127
19	1168
44	213
0	0
45	5986
939	0
0	135
0	0
26	726
23	58
0	3
0	0
0	10
246	2
743	0
0	366
17	2246
27	7920
8	294
0	1296
0	0
751	364
1	0
15	0
5	9
0	811
0	907
22	12
532	2772
0	0
12	930
0	1
12	2945
0	894
34	163
327	166
0	0
0	4
24	171
0	0
143	2185
380	1257
135	177
2	895
161	1
0	0
1337	1227
605	384
0	0
13	0
0	0
11	1361
0	2
1	34
1548	8125
30	65
46	88
0	0
44	262
0	421
0	23
9	13
1	354
412	252
55	339
0	0
6	1281
5	1267
0	1058
12	375
66	2158
0	0
0	0
0	2937
0	393
19	350
0	0
2	4
0	1340
1	239
0	3
0	0
0	467
40	702
16	2
0	141
0	372
1	499
3	604
0	0
0	1
2	2819
0	1
724	517
264	440
0	0
1	87
4	1000
1777	184
0	0
2	16
0	309
11	3033
466	673
0	0
4	254
0	53
524	11804
5187	806
0	70
163	1278
8	0
1	593
0	238
0	14
2	0
287	1232
0	11
0	277
324	251
29	1332
1	9
2	567
2	0
6065	3056
0	0
0	1
0	8
0	0
0	0
3	260
0	8
0	0
471	494
0	326
66	212
0	0
1	17
1	2854
3	10
1	3938
599	2470
1	1
101	782
0	5424
0	806
1	3515
1	1819
71	98
69	17
0	449
4	1051
469	2204
2155	2201
0	506
4	93
15	34
4	307
0	0
5	10
0	852
140	1311
0	14
1	106
3	4
0	0
5535	0
0	0
9	41
451	4394
896	1296
0	853
379	7707
0	0
0	0
0	605
0	6
78	625
0	176
7	332
19	2482
0	0
0	155
0	1158
0	1
0	1046
0	779
0	0
99	1200
0	0
0	0
1	301
0	1324
50	10060
1	0
0	0
0	1
52	4814
222	534
0	0
1	4509
0	1201
59	1628
280	10158
0	210
0	0
24	1288
0	253
0	5
0	408
479	2233
4	7
5397	3528
1663	0
0	2
0	509
0	0
0	2
0	0
0	50
25	5229
60	1435
0	0
0	0
0	2207
10	237
38	329
0	1
0	0
0	0
9	594
1	22
0	0
5	13805
41	1170
0	65
987	0
418	58
110	494
0	8234
0	639
1	1128
60	2764
570	0
0	4526
0	1127
50	41
1415	4680
0	0
11	573
0	0
0	0
52	488
288	63
26	222
76	713
1	3813
4	805
0	29
0	0
72	5146
0	1040
0	4
0	4001
36	176
0	0
1001	128
2	1137
0	155
0	0
2	5
0	4
0	66
0	0
0	0
164	329
11	2
10	81
0	0
0	294
4	6
0	3023
0	0
0	0
0	0
0	0
741	922
1	351
0	0
2	0
1	0
38	1262
0	0
0	0
77	949
717	215
9	2571
0	0
273	415
0	0
19	1066
620	129
0	779
0	0
0	1583
7	1077
6	902
0	332
21	295
0	0
26	6
2	2295
0	6
0	26
0	0
0	3545
0	0
0	1323
0	0
1	4660
0	11
13	856
0	0
186	764
0	0
0	1039
74	20310
0	474
0	3
2	347
0	139
1	120
209	1195
0	18
1	165
0	0
2	311
0	4
0	329
148	161
0	0
0	0
0	534
105	995
41	62
0	0
0	0
49	1
0	618
11	548
0	0
3	0
0	7689
1	386
1753	351
3959	2528
0	0
0	0
1	8
201	0
0	0
0	0
8	3469
0	364
0	0
0	1
0	88
514	7555
0	1
0	5
0	0
0	0
0	13
0	0
298	5255
42	672
16	5311
0	326
138	439
0	1609
824	139
0	0
0	1
0	27
0	0
1020	854
0	6
0	2626
1	0
135	1594
832	252
13	0
0	0
828	318
3	1195
1	212
1	1479
349	0
0	0
0	23
0	9
0	3
8	637
349	78
13	165
0	332
0	0
0	1034
0	1458
629	287
0	12
65	1486
0	1
0	100
0	0
4	4774
36	351
0	0
0	2
0	176
0	0
0	257
24	278
130	1502
0	1
0	23
1	0
0	781
0	0
12	1082
0	0
1707	0
4	0
3296	24
1	2
0	158
0	1
1	1
0	0
1	505
0	23
0	177
0	0
2168	4911
16	1186
0	0
2569	312
11	406
0	760
5	6723
0	2
0	0
111	103
7	2418
34	329
0	48
163	2417
0	458
0	0
0	2652
7	12
1	123
1373	275
0	174
2	2599
750	507
0	0
0	109
0	2
0	0
41	347
0	47
0	0
144	0
83	2485
11	471
0	98
0	0
81	40
0	0
0	0
1	1
6	482
101	1113
0	0
0	1
13	2
1	2543
0	0
6	858
396	0
0	0
744	1638
204	3402
7	356
6	4343
0	0
0	0
0	595
14	4787
27	1787
12	20910
18	1141
76	456
505	1365
1464	134138
28	645
0	133
0	2619
0	159
8	4984
0	0
0	8
0	0
0	0
1	81
0	0
0	1
77	0
2	9380
1356	3792
71	0
0	0
144	4501
7	321
0	1550
59	0
0	0
0	2
2	94
16	0
20	473
60	518
15	19
7	441
0	0
0	1827
9314	6478
1	220
771	833
0	0
0	0
17	1157
17	2760
0	2
0	1
0	38
0	671
392	3236
82	45
58	1835
0	1
36	265
7	565
0	33
0	0
0	3676
0	0
89	8
0	0
0	134
0	0
0	0
9	15077
0	1
0	0
453	207
86	5814
0	0
0	374
305	833
0	0
2	48
0	0
2	1038
333	2268
1	1437
0	67
463	2371
0	0
0	1138
30	332
0	0
1043	504
0	0
129	5438
200	5074
13	460
0	15
284	1430
2	219
0	0
68	153
474	2535
16	331
2	673
0	337
0	0
3	28
1	1
0	1773
21	1422
5	7053
39	214
0	0
22	0
31	709
1453	3125
85	6043
503	2644
0	5
0	0
798	218
16	3022
1	2366
1066	2731
0	1018
0	1
11	347
0	621
0	785
0	43
0	0
18	526
2	1854
0	238
1	548
0	0
4	33
1262	257
1662	1263
0	840
792	274
13	2875
293	1022
0	1223
0	589
302	3195
4	38
0	0
0	588
0	16069
255	1391
5	278
0	0
0	1
23	607
0	49
0	453
0	90
197	385
0	555
0	63
0	0
638	14040
1363	411
519	3708
77	2787
0	1
0	194
1	605
7	1
0	856
40	1851
0	0
0	0
62	3952
0	0
0	4
0	0
0	0
30	1260
5	949
750	110
4	2252
160	782
0	2
3	55
918	312
0	3
190	451
0	16
74	2549
329	35968
1	2
0	38
46	115
1	0
0	0
51	2410
0	0
8	5063
183	765
1102	191
2130	2186
0	0
189	1171
0	1656
245	16
0	0
0	1067
1	3
2	1558
3	410
82	1377
0	0
725	40
542	4652
0	627
0	1339
2335	4659
725	166
113	268
1	6
3	3500
5	669
1	27
0	0
0	242
0	0
179	346
0	0
0	1022
29	0
0	7
0	2516
562	2270
32	2893
0	0
0	1407
161	425
0	0
2	13
0	0
1	0
696	11112
0	13
0	710
23	259
0	249
0	3531
519	1871
0	0
0	91
23	2775
8	1424
0	1
141	3765
0	0
0	2
2649	2477
0	0
0	0
2	29
0	1505
102	487
0	0
23	1037
463	477
1	44
0	0
0	316
15	14557
0	163
3	1211
0	1759
0	1
639	532
0	0
1	1249
23	942
15	11
2	276
660	112
441	600
0	0
0	0
49	101
1	158
1	0
0	1592
1	1
1	5713
1	215
0	0
0	25
0	3
3496	33041
1	224
823	613
0	0
4	1251
0	1
1	32
0	0
325	870
1	0
0	0
1558	773
6	865
0	879
0	0
0	0
0	762
2	904
268	771
0	377
0	910
760	123
7	355
4	674
6	1205
1	3
0	0
0	2383
40	1512
36	27
0	624
2	256
36	623
523	96
232	251
0	0
0	692
84	791
505	281
1	896
0	145
2	8518
0	49
28	261
9	266
0	1218
20	39
0	915
221	131
0	270
2	184
43	789
19	1252
715	727
214	642
210	211
6	673
3	567
4	1059
0	1
3	1452
0	3
0	0
0	2
1012	257
0	0
1776	4884
72	1805
0	10
756	1677
0	0
21	2370
0	299
0	0
0	0
332	4293
13	268
0	2
0	41
0	0
0	1783
111	601
0	0
1	0
11	689
4557	5889
0	0
74	1211
45	127
4	23129
3	139
0	0
0	4
1	422
0	698
0	271
0	0
0	19
0	0
5	519
0	0
0	237
0	0
0	55
0	3049
0	6
0	13
1	1745
3	0
329	3028
0	109
1	89
0	582
0	0
0	0
690	3191
2	181
0	1292
0	0
0	2
12	1004
0	1350
4	570
21	1976
0	0
0	321
0	8
1	22
478	2389
0	197
43	600
14	2126
17	723
20	87
6	176
0	0
4	1
57	0
0	381
1	6
0	1
165	3984
448	10519
13	931
1	2141
22	3420
2	445
3672	7238
0	21
709	166
2449	138
0	0
84	863
0	509
19	10
540	198
0	320
581	1279
14	141
0	591
48	360
0	0
44	63
0	0
3	858
0	5
1981	30331
0	0
105	354
2	1135
0	1219
0	0
0	330
0	0
64	3
0	0
887	1468
1	339
70	2997
279	479
0	502
94	525
29	1215
0	976
3	0
0	131
440	960
0	1
0	0
0	864
1	0
0	0
1080	16707
0	61
1239	1
597	1014
0	0
0	0
24	1
7	4179
0	0
0	0
1	32
0	87
0	0
1	0
0	0
4	178
2	884
126	831
93	719
0	0
0	2977
193	50
19	421
333	337
0	196
0	5800
0	0
0	30
0	897
2	5
0	0
0	1
1078	2426
128	99
51	49
2	405
3	120
0	1523
0	51
21	2320
0	0
0	971
0	3576
11	1064
0	0
122	97
10	943
270	575
172	126
5	46
0	0
9	97
0	3301
4	3887
193	4971
0	795
0	804
6	4769
1507	6743
0	1794
363	581
1580	2832
290	1103
0	14
0	0
0	7
216	9415
0	1
0	2
520	91
0	1091
94	3386
24	648
61	146
0	1
2	9468
170	44144
0	6
4	36
0	197
13	577
123	428
1214	608
0	0
0	0
1	2040
10	3399
0	1
2792	131
44	194
203	452
1	423
0	0
0	0
927	587
0	26
1	0
0	0
1	202
14	345
0	822
14	3300
0	587
0	1
0	0
12	275
0	2831
870	218
0	29
0	0
0	370
67	24
289	118
42	2458
1	4
4	248
6	226
471	1
0	334
0	0
207	0
0	0
0	1189
4534	5656
0	441
0	3
0	3
4	0
72	1209
4	1336
0	0
0	33
0	1
27	408
0	33
475	84
63	1777
0	427
265	23
4	3303
0	412
37	863
0	1898
0	1419
23	16
0	9707
0	0
0	1809
6	13
19	589
0	0
0	2256
4	403
3	1895
18	1194
0	0
0	1528
3	4
0	0
0	2
3	726
940	833
0	0
2	795
903	630
595	875
0	141
0	12
12	1692
385	1953
47	165
0	0
0	0
59	4284
2	0
86	1295
18	9
0	0
407	449
0	320
47	46
2012	1819
0	1856
57	31
252	471
0	0
2	28
0	3
1	2167
36	2425
0	0
1	1299
0	147
0	632
0	0
5	1364
15	53
0	0
449	478
0	1
12	1083
1	420
0	1916
2336	56
0	1
0	5539
173	631
0	0
82	10604
2	3
0	92
0	0
0	0
1026	0
0	0
0	5
1	873
942	618
19	317
90	1067
707	365
0	1474
8	551
88	60
0	0
0	0
846	2676
5	2533
0	0
0	0
0	681
54	347
2613	0
217	619
4	244
3	1978
0	1013
2	0
181	0
0	130
408	1642
325	1479
0	0
958	0
2	22001
1896	1031
253	232
5034	6040
0	0
15	4889
664	62
26	1113
0	92
0	0
136	241
2	15
0	0
0	324
0	1188
0	935
0	1542
94	596
2	271
0	0
0	1202
13	740
12	137
0	1210
928	53
0	554
0	558
0	0
