UniqueCount	AmbigCount
146	1246
3	312
0	116
0	16
9	115
14	20
35	1231
0	36
0	790
0	1
0	2432
0	0
0	0
37	1276
0	0
0	14
0	0
0	0
184	44919
34	159
0	0
0	0
3	36
0	74
0	1738
0	0
0	871
21	899
329	278
2	2204
0	399
125	2921
6	119
0	0
2	3
0	1
16	432
2	4
0	0
128	1111
230	1260
0	21
0	1
0	623
0	0
0	233
0	9513
0	21
10	1
0	4470
0	265
1	0
0	0
0	4429
0	1045
0	0
337	3001
130	422
0	1934
0	282
25	305
5	334
25	0
0	4
0	0
0	0
0	17
0	4
124	238
0	0
0	0
106	464
0	3756
0	3
279	78
0	3189
0	0
3	0
0	0
0	1878
414	3
13	295
55	141
0	590
0	21
0	0
302	621
362	409
0	0
0	0
0	820
0	4
0	0
857	3281
0	19
0	1
12	617
218	2909
1	3
7	3913
12	544
140	27
126	166
0	0
0	21
582	2134
0	0
0	1
624	598
5	2160
0	0
0	1397
2219	646
0	0
0	9
337	65
5	770
0	1
1545	425
0	319
0	0
0	0
0	168
8	503
11	38
0	0
0	3
0	0
9	2306
288	5292
0	0
0	190
0	0
2	256
0	0
0	455
0	1995
0	0
0	3
0	17
0	1
0	0
0	0
1	0
82	1819
0	631
79	571
0	2293
12	1071
0	708
0	9
2248	0
0	653
0	0
0	17
7	1091
0	517
0	0
320	0
1	11
17	4116
3	188
0	7
0	0
0	0
379	1085
0	0
0	1036
0	0
416	97
529	4884
41	30
236	9
99	96
0	240
0	2
0	58
0	14
717	1039
0	0
0	309
45	604
0	0
0	0
325	1023
0	0
4	0
0	0
0	1
0	0
28	436
0	0
40	162
0	0
0	420
19	1138
2	0
498	493
1597	0
0	5327
1784	1280
2	351
0	0
229	331
742	1043
6	692
0	0
12	2884
0	0
0	0
0	79
0	251
0	45
64	3017
7	1657
0	0
0	1473
1125	4798
0	289
1	0
3787	6928
67	431
0	19
0	137
0	792
0	0
0	3
0	0
0	45
0	0
0	0
0	16
1	102
2152	4438
0	11
0	0
1259	986
0	0
0	13
0	3
45	4646
0	0
1827	3429
0	7682
17	915
54	252
0	0
26	4977
990	0
0	151
0	0
23	885
24	42
2	2
0	0
0	2
168	3
1032	0
0	238
22	2253
17	7599
1	123
1	1248
0	0
791	388
4	0
20	0
3	13
0	681
0	937
22	9
469	2399
0	0
6	738
0	0
13	3362
2	994
27	95
386	156
0	0
0	0
27	114
0	0
154	3062
382	1226
212	239
2	1033
107	1
0	0
1341	1031
698	305
0	0
4	0
0	0
2	1083
0	1
0	44
1062	5512
13	51
51	97
0	0
21	189
0	455
0	22
8	5
1	302
404	178
41	369
0	0
5	1192
3	877
0	1683
12	298
54	2196
0	0
0	0
0	3652
0	518
42	576
0	0
1	2
0	1245
3	205
0	4
0	0
0	247
26	453
9	3
0	96
2	185
0	393
1	521
0	0
0	0
5	2857
0	0
632	427
382	660
0	0
0	112
2	1048
1597	135
0	0
1	6
0	292
9	2324
385	526
0	0
1	249
0	27
397	10171
3584	417
0	132
121	964
5	0
1	381
0	255
0	17
1	0
328	1290
0	18
0	188
242	217
26	1191
4	7
6	603
0	0
6551	2820
0	0
0	0
0	5
0	0
0	0
0	224
0	1
0	0
391	397
1	51
154	393
0	0
4	14
3	3780
2	12
2	3362
578	2586
0	0
63	591
0	6970
2	647
2	2899
5	1076
66	104
112	27
1	383
3	904
504	2829
2086	2243
1	647
0	85
11	37
1	390
0	0
6	5
0	914
119	1288
0	6
1	109
14	4
0	0
2263	0
0	0
3	62
415	3692
772	1106
0	1102
352	9032
2	0
0	0
0	550
0	0
64	421
0	247
2	133
20	2270
0	0
0	186
1	1028
0	0
0	1240
1	589
0	0
91	1132
0	0
0	0
0	244
0	1018
53	8531
0	0
0	0
0	0
32	4094
117	335
0	0
2	4991
0	1050
56	1419
276	8731
0	165
0	0
15	1360
0	223
0	5
0	284
546	2519
3	1
3691	2351
1905	0
0	2
0	305
0	0
0	0
1	0
0	52
14	4133
66	1466
0	0
0	0
1	2941
15	359
27	338
0	0
0	0
0	0
4	555
2	28
0	0
3	12188
55	1022
0	19
1107	0
369	37
102	453
0	7606
0	593
1	936
99	4413
502	0
0	6620
0	907
32	20
1323	4559
0	0
4	570
0	0
0	0
46	449
258	50
19	291
92	766
0	3551
4	565
0	38
0	0
41	4961
0	1482
0	11
0	3376
31	188
0	0
1005	110
3	940
0	160
0	0
3	1
0	1
2	48
0	0
0	0
151	260
6	1
6	74
0	0
0	358
0	0
0	2964
0	0
0	0
0	0
0	0
776	876
0	377
0	0
1	0
0	0
29	1232
0	0
0	0
88	882
844	256
4	2492
0	0
380	417
0	0
16	872
701	155
2	989
0	0
0	1314
7	666
3	1087
0	440
42	206
0	0
19	2
0	1933
0	3
0	35
0	0
0	3053
0	0
0	1121
0	0
2	5340
0	1
13	1177
0	0
165	755
0	0
0	940
47	15933
0	460
1	1
2	365
0	112
0	146
181	1153
0	19
1	57
0	0
3	227
0	0
0	358
165	203
0	0
0	0
0	270
143	1369
30	45
0	0
0	0
0	0
2	496
5	419
0	0
1	0
0	7113
1	366
1887	374
3631	2293
0	0
0	0
1	9
237	2
0	0
0	0
2	3719
0	463
0	0
0	0
0	187
424	6978
1	0
0	0
0	0
0	0
0	6
0	0
306	5430
53	530
21	5051
0	388
153	406
0	1586
1215	152
0	0
0	0
0	29
0	5
878	770
0	1
0	3638
1	0
115	1505
468	217
8	0
0	0
1079	300
0	1010
0	189
3	1120
3	0
0	0
0	10
0	2
1	1
10	446
361	69
9	154
0	371
0	0
0	894
0	1876
522	245
0	7
54	1385
0	0
0	77
0	0
5	4983
30	173
0	0
0	0
0	170
0	0
0	243
13	174
117	1279
0	0
0	26
0	0
0	632
0	0
8	1170
0	0
276	0
2	0
2722	17
2	2
3	92
0	0
0	2
0	0
0	263
0	31
0	269
0	0
1905	4421
14	1375
0	0
2960	358
3	366
0	730
5	5518
0	6
0	0
141	88
10	2423
12	195
0	35
153	2699
0	465
0	0
0	2527
2	8
2	112
1632	295
0	159
2	1933
696	443
0	0
0	75
0	1
0	0
33	260
0	50
0	1
89	0
147	3593
6	353
0	81
0	0
43	19
0	0
0	0
0	0
2	343
64	1014
0	0
0	1
7	1
0	2419
0	0
3	812
393	0
0	0
1261	2371
252	4022
4	329
3	3413
0	0
0	0
0	466
16	5202
18	1694
11	18318
12	808
51	409
486	1243
1422	112840
44	653
0	188
0	2499
1	161
10	6138
0	0
0	7
0	0
0	0
0	55
0	0
0	0
42	0
0	7898
1197	3333
49	0
0	0
108	4703
3	375
0	1506
47	0
0	0
0	1
5	71
12	0
28	468
26	379
20	25
6	305
0	0
0	1681
6604	6038
0	204
621	596
0	0
0	0
6	995
19	2752
0	1
0	2
0	40
2	668
500	3341
99	30
49	1950
0	0
29	231
7	535
0	20
0	0
0	3299
0	0
83	16
0	0
0	138
0	0
0	0
6	13987
0	0
0	0
353	172
88	6011
0	0
0	232
393	1201
0	0
3	46
0	0
0	1494
452	3055
1	1538
0	50
428	1716
0	0
0	968
37	569
0	0
943	409
0	0
107	4551
170	4791
12	436
0	15
306	1362
1	97
0	0
80	177
470	2348
17	353
1	918
0	543
1	0
1	24
0	1
0	1651
27	1270
3	5868
32	209
0	0
5	0
32	928
2001	3523
86	5423
437	2284
0	0
0	0
560	156
14	2763
0	2334
1194	2448
0	785
0	0
16	367
6	623
0	729
0	36
0	0
17	544
1	1680
0	290
0	398
0	0
3	36
1631	348
1244	838
1	679
1018	317
9	2669
195	666
0	921
0	727
420	3606
3	14
0	0
0	523
0	16553
268	1266
10	295
0	0
0	1
27	583
0	38
1	492
0	116
261	454
0	486
0	52
0	0
812	16937
1779	473
502	3900
55	1752
0	1
1	175
2	626
11	0
0	652
28	1842
0	4
0	0
48	3723
0	0
0	0
0	0
0	0
27	1145
2	782
1039	185
1	1721
159	790
0	4
2	48
805	251
0	1
233	556
0	21
70	2672
317	34916
2	2
0	58
59	120
2	2
1	0
44	1957
0	0
11	4580
220	651
958	196
1695	1568
0	1
202	1121
0	1473
230	29
0	0
0	1693
1	0
5	1869
1	544
82	1170
0	0
671	43
646	4336
0	780
0	1082
2129	4350
618	147
134	220
0	6
2	3222
4	559
0	25
0	1
0	224
0	0
201	359
0	0
0	1330
38	0
0	4
0	2141
673	2127
22	2498
0	1
0	1851
155	417
0	0
1	19
0	0
1	0
684	10251
0	12
0	598
23	248
0	274
0	2786
672	2051
0	0
0	52
33	2717
28	1398
0	0
104	2744
0	1
0	2
2790	2225
0	0
0	0
5	26
0	1591
67	450
0	0
22	1313
374	347
1	47
0	0
0	270
19	16130
0	197
7	1137
0	1258
0	1
681	469
0	0
5	1354
30	1270
13	4
2	217
666	122
446	566
0	0
0	0
47	94
1	235
0	0
0	1633
0	0
2	5445
0	173
0	0
0	8
0	2
1882	17824
4	218
1157	728
1	0
4	1101
0	2
1	31
0	0
440	1115
1	0
0	0
2120	1033
1	855
0	801
0	0
0	0
0	919
2	596
304	911
0	337
0	718
812	102
9	397
0	727
5	1175
4	4
0	0
0	2164
37	1306
33	24
0	852
0	348
39	438
548	88
218	252
0	0
0	678
99	1155
479	249
3	879
0	164
0	7828
0	45
13	159
11	260
0	996
22	66
0	1066
185	122
0	214
2	84
24	672
16	1281
841	682
252	636
261	234
5	726
4	528
12	1306
0	0
5	1418
0	1
0	0
0	6
936	192
0	0
1586	3740
80	1940
0	6
672	1313
0	0
19	2980
0	340
0	0
0	0
279	3316
7	387
0	1
0	34
1	0
0	1911
61	474
0	0
2	2
2	672
5377	5584
0	0
67	954
80	178
0	22924
3	157
0	0
0	6
2	360
0	979
0	142
1	1
0	10
0	0
9	526
0	0
0	206
0	0
0	57
0	3478
1	7
0	17
3	1425
0	0
489	2808
2	85
1	67
0	637
0	0
0	0
655	2967
1	81
0	1256
0	0
0	0
5	919
0	1046
4	499
30	2045
0	0
0	218
0	7
0	16
515	2280
0	102
40	405
13	1872
13	607
20	35
3	165
0	0
5	1
34	0
0	340
3	5
0	0
238	3713
378	8738
10	926
0	2208
4	3332
2	320
5341	8106
0	71
630	138
2694	124
0	0
134	931
0	687
19	11
556	187
0	328
535	1270
8	115
1	597
50	288
1	1
67	38
0	0
0	874
0	3
1535	25251
0	0
49	243
0	1004
0	1537
0	0
0	240
0	0
90	6
0	0
1018	1367
3	304
99	3380
246	375
0	427
132	761
15	1357
0	1367
5	0
0	135
518	958
0	1
0	0
0	897
0	0
0	0
1397	19905
1	50
1074	4
503	801
0	0
0	0
25	3
7	3313
0	2
0	0
0	29
1	80
0	0
1	0
0	0
2	154
3	550
139	1017
83	569
0	0
0	3425
421	88
14	512
346	334
0	196
0	5836
0	0
0	35
0	1366
0	2
0	0
1	0
1279	2695
111	74
64	56
1	433
3	120
0	2292
0	53
22	2187
0	0
0	863
0	2555
11	998
0	0
116	55
8	1057
440	1006
179	112
4	42
0	0
5	112
0	3606
3	4936
211	5351
0	627
0	446
2	4680
1777	7978
0	1857
385	524
1439	2538
282	892
0	18
0	0
0	7
166	7602
0	1
0	2
436	75
1	772
72	3184
12	538
57	116
0	6
3	8968
140	33891
0	2
2	43
0	131
13	645
115	567
1411	652
0	0
0	0
0	1925
6	3206
0	2
3065	127
30	162
231	414
2	448
0	0
0	1
1055	535
0	22
1	0
0	0
1	255
8	293
0	708
14	3225
0	853
0	2
0	0
7	330
0	3184
1107	217
0	15
0	1
0	268
57	31
351	170
39	2060
2	5
2	265
7	216
400	2
0	260
0	0
120	0
0	0
2	1441
7260	8318
0	389
0	2
0	5
4	1
58	948
1	1517
0	0
0	30
0	0
14	432
0	37
531	60
60	1763
1	322
223	32
4	3522
0	370
40	853
0	1954
0	1131
23	10
0	11050
0	0
2	2032
7	15
11	451
0	1
0	2081
5	414
3	1832
8	605
0	0
0	1451
8	4
0	0
4	6
3	659
1004	772
0	0
1	916
738	475
592	784
0	195
0	7
11	1358
451	2121
42	133
0	0
0	5
57	3967
2	0
46	934
12	6
0	0
339	385
0	293
24	38
2025	1686
1	1508
43	17
337	669
0	0
2	23
0	1
6	2372
22	2107
0	0
0	928
0	157
0	572
0	0
3	1461
16	47
0	0
404	441
0	1
9	827
6	568
0	2168
2757	44
0	0
0	5779
185	723
0	2
58	8422
0	1
0	91
0	0
0	0
1105	0
0	0
0	0
3	968
1142	595
25	322
76	1219
651	358
0	1512
3	444
78	73
0	0
0	0
930	2563
8	2951
0	0
0	0
0	731
58	444
2690	0
223	615
5	149
0	1727
0	752
5	0
169	0
0	224
371	2161
354	1561
0	0
882	0
5	22259
1855	909
495	388
4675	5645
0	0
8	4670
618	26
9	1199
0	72
0	0
139	322
3	11
0	0
0	348
0	855
0	714
0	1727
133	735
11	281
0	0
0	882
13	754
10	78
0	1940
941	53
0	669
0	691
0	0
173	28
1287	372
0	1
0	17707
1	273
0	143
0	80
